t_ms	type	attacker	attacker_team	victim	victim_team	weapon	cause	amount	victim_health	ax	az	vx	vz	dist
228623	damage	bot-786	bravo	bot-886	alpha	cz_805_bren	bullet	24.00	4.00	3.39	-6.34	-3.73	-27.05	21.90
228741	kill	bot-786	bravo	bot-886	alpha	cz_805_bren	bullet	24.00	0.00	3.39	-6.34	-3.80	-27.52	22.37
229079	damage	bot-786	bravo	bot-881	alpha	cz_805_bren	bullet	24.00	76.00	3.41	-6.36	-4.61	-31.07	25.98
229223	damage	bot-786	bravo	bot-881	alpha	cz_805_bren	bullet	24.00	52.00	3.41	-6.36	-4.76	-31.21	26.16
229555	damage	bot-786	bravo	bot-881	alpha	cz_805_bren	bullet	24.00	28.00	3.41	-6.36	-4.90	-31.36	26.35
230009	damage	bot-786	bravo	bot-881	alpha	cz_805_bren	bullet	24.00	4.00	3.41	-6.36	-5.20	-31.64	26.71
235552	kill	bot-786	bravo	bot-881	alpha	cz_805_bren	bullet	24.00	0.00	1.63	-11.23	-13.07	-39.05	31.46
236884	kill	bot-888	alpha	bot-887	bravo	cz_805_bren	bullet	24.00	0.00	-5.82	-30.25	24.99	-26.73	31.00
237391	kill	bot-787	bravo	bot-706	alpha	m24	bullet	95.00	0.00	-72.99	-17.64	-93.77	-30.06	24.21
238430	damage	bot-858	alpha	bot-837	bravo	cz_805_bren	bullet	24.00	42.55	-104.07	-30.06	-81.07	-1.91	36.35
238972	damage	bot-858	alpha	bot-837	bravo	cz_805_bren	bullet	24.00	18.55	-104.07	-30.05	-80.86	-1.38	36.89
239321	damage	bot-837	bravo	bot-858	alpha	cz_805_bren	bullet	24.00	76.00	-80.86	-1.38	-104.07	-30.05	36.89
240200	damage	bot-766	bravo	bot-858	alpha	m1911	bullet	33.00	43.00	-71.28	-1.94	-104.04	-29.86	43.04
240671	damage	bot-766	bravo	bot-858	alpha	m1911	bullet	33.00	10.00	-71.28	-1.94	-104.40	-29.49	43.08
241054	kill	bot-766	bravo	bot-858	alpha	m1911	bullet	33.00	0.00	-71.28	-1.94	-104.77	-29.13	43.14
242320	damage	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	52.24	-72.99	-17.64	-80.75	-34.02	18.12
242617	damage	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	32.24	-72.99	-17.64	-81.23	-33.99	18.30
242840	damage	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	12.24	-72.99	-17.64	-81.48	-33.99	18.42
245291	damage	bot-787	bravo	bot-844	alpha	five_seven	bullet	20.00	52.39	-72.87	-17.95	-81.72	-42.19	25.81
245561	damage	bot-787	bravo	bot-844	alpha	five_seven	bullet	20.00	32.39	-72.87	-17.95	-81.85	-42.69	26.31
246651	damage	bot-787	bravo	bot-846	alpha	five_seven	bullet	20.00	52.39	-72.87	-17.95	-104.95	-29.15	33.98
246799	damage	bot-787	bravo	bot-846	alpha	five_seven	bullet	20.00	32.39	-72.87	-17.95	-105.12	-29.32	34.20
247086	damage	bot-787	bravo	bot-846	alpha	five_seven	bullet	20.00	12.39	-72.87	-17.95	-105.45	-29.67	34.62
248948	kill	bot-787	bravo	bot-846	alpha	five_seven	bullet	20.00	0.00	-72.87	-17.95	-107.00	-31.26	36.63
252424	damage	bot-892	alpha	bot-882	bravo	five_seven	bullet	20.00	70.12	7.75	-37.67	13.43	-12.55	25.75
252580	damage	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	80.00	-70.89	-18.12	-15.69	-40.23	59.46
253280	damage	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	60.00	-70.89	-18.12	-15.72	-40.23	59.43
253761	damage	bot-766	bravo	bot-848	alpha	m1911	bullet	33.00	56.91	-75.94	-4.54	-96.25	-33.25	35.17
254108	damage	bot-766	bravo	bot-848	alpha	m1911	bullet	33.00	23.91	-75.94	-4.54	-96.19	-33.41	35.26
254885	damage	bot-888	alpha	bot-882	bravo	cz_805_bren	bullet	24.00	46.12	-14.18	-39.03	13.40	-13.19	37.79
255098	kill	bot-766	bravo	bot-848	alpha	m1911	bullet	33.00	0.00	-75.94	-4.54	-95.77	-34.61	36.02
255666	damage	bot-888	alpha	bot-882	bravo	cz_805_bren	bullet	24.00	22.12	-14.18	-39.03	13.29	-12.92	37.90
256290	kill	bot-888	alpha	bot-882	bravo	cz_805_bren	bullet	24.00	0.00	-14.22	-38.97	13.14	-12.67	37.95
256498	damage	bot-786	bravo	bot-892	alpha	cz_805_bren	bullet	24.00	74.40	14.65	-14.01	5.24	-40.04	27.68
256751	damage	bot-786	bravo	bot-892	alpha	cz_805_bren	bullet	24.00	50.40	14.65	-14.01	5.07	-40.17	27.86
257051	damage	bot-786	bravo	bot-892	alpha	cz_805_bren	bullet	24.00	26.40	14.65	-14.01	4.93	-40.31	28.04
257518	damage	bot-766	bravo	bot-844	alpha	m1911	bullet	33.00	32.00	-75.94	-4.54	-82.74	-44.91	40.94
257750	damage	bot-786	bravo	bot-892	alpha	cz_805_bren	bullet	24.00	2.40	14.65	-14.01	4.64	-40.61	28.42
257750	damage	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	45.40	-70.19	-19.06	-16.24	-38.56	57.36
257959	kill	bot-766	bravo	bot-844	alpha	m1911	bullet	33.00	0.00	-75.94	-4.54	-82.99	-44.84	40.91
257959	kill	bot-786	bravo	bot-892	alpha	cz_805_bren	bullet	24.00	0.00	14.65	-14.01	4.47	-40.73	28.60
257959	damage	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	26.30	-70.19	-19.06	-16.24	-38.56	57.36
258113	damage	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	7.20	-70.19	-19.06	-16.24	-38.56	57.36
258539	kill	bot-787	bravo	bot-890	alpha	five_seven	bullet	20.00	0.00	-70.19	-19.06	-16.24	-38.56	57.36
259258	damage	bot-651	alpha	bot-899	bravo	five_seven	bullet	20.00	80.00	-86.34	-36.37	-45.52	15.18	65.75
259606	damage	bot-651	alpha	bot-899	bravo	five_seven	bullet	20.00	60.00	-86.33	-36.36	-45.70	15.00	65.49
259747	damage	bot-786	bravo	bot-888	alpha	cz_805_bren	bullet	24.00	74.50	14.54	-14.08	-16.01	-37.15	38.28
260970	damage	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	31.60	-70.42	-19.44	-86.31	-36.36	23.21
261202	damage	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	11.60	-70.42	-19.44	-86.32	-36.44	23.28
261434	kill	bot-787	bravo	bot-651	alpha	five_seven	bullet	20.00	0.00	-70.42	-19.44	-86.58	-36.41	23.44
